outlet,date,headline,url,summary,predicted_label,predicted_confidence,predicted_probs,model_version,label,comment,labelled_by,labelled_at,cluster_id
Informer,2026-05-22,Propali diktator opet buncа: Milo optužuje Srbe za genocid,https://crta.plus/sr/updates/may-manipulations/#cluster-41,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,41
TV Informer,2026-05-31,"Dok je Srbija napadnuta sa svih strana, država ubrzava razvoj i modernizaciju. Vojislav Šešelj: 'Hrvatska jasno eskalira situaciju u Crnoj Gori'",https://crta.plus/sr/updates/may-manipulations/#cluster-42,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,42
Informer,2026-05-30,Pretnje iz Zagreba: Hrvati hoće da zauzmu Sombor i Apatin,https://crta.plus/sr/updates/may-manipulations/#cluster-43,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,43
Srpski Telegraf,2026-05-19,"Zagrebova nova prljava igra - Hrvati kradu slavu Srbima. Hoće da pohrvaćuju: pismo, folklor i nošnje, groblja i spomenike, natpise, povelje, naučnike, umetnike i pisce, junake i sportiste",https://crta.plus/sr/updates/may-manipulations/#cluster-44,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,44
TV Prva,2026-06-02,Blokaderi skrnave svetinju - poštovanje čudotvornog Pojasa Presvete Bogorodice nazivaju fetišizmom.,https://crta.plus/sr/updates/june-manipulations/#cluster-45,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,45
Informer,2026-06-02,Blokaderi skrnave svetinju - poštovanje čudotvornog Pojasa Presvete Bogorodice nazivaju fetišizmom.,https://crta.plus/sr/updates/june-manipulations/#cluster-45,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,45
Kurir,2026-06-02,Blokaderi skrnave svetinju - poštovanje čudotvornog Pojasa Presvete Bogorodice nazivaju fetišizmom.,https://crta.plus/sr/updates/june-manipulations/#cluster-45,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,45
Alo!,2026-06-02,Blokaderi skrnave svetinju - poštovanje čudotvornog Pojasa Presvete Bogorodice nazivaju fetišizmom.,https://crta.plus/sr/updates/june-manipulations/#cluster-45,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,45
Srpski Telegraf,2026-06-02,Blokaderi skrnave svetinju - poštovanje čudotvornog Pojasa Presvete Bogorodice nazivaju fetišizmom.,https://crta.plus/sr/updates/june-manipulations/#cluster-45,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,45
TV Informer,2026-06-04,"Dok se narod klanja svetinji, blokaderi je ismevaju. Otuđeni od vere i svega srpskog, ponovo su prešli granicu.",https://crta.plus/sr/updates/june-manipulations/#cluster-46,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,46
Alo!,2026-06-04,"Dok se narod klanja svetinji, blokaderi je ismevaju. Otuđeni od vere i svega srpskog, ponovo su prešli granicu.",https://crta.plus/sr/updates/june-manipulations/#cluster-46,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,46
Večernje Novosti,2026-06-20,"Lažni skandal sa 'zvučnim topom' unapred je isplaniran na plenumima, kao deo plana da se sruše predsednik i država i izazove građanski rat.",https://crta.plus/sr/updates/june-manipulations/#cluster-47,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,47
Srpski Telegraf,2026-06-20,"Lažni skandal sa 'zvučnim topom' unapred je isplaniran na plenumima, kao deo plana da se sruše predsednik i država i izazove građanski rat.",https://crta.plus/sr/updates/june-manipulations/#cluster-47,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,47
Alo!,2026-06-20,"Lažni skandal sa 'zvučnim topom' unapred je isplaniran na plenumima, kao deo plana da se sruše predsednik i država i izazove građanski rat.",https://crta.plus/sr/updates/june-manipulations/#cluster-47,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,47
Politika,2026-06-20,"Lažni skandal sa 'zvučnim topom' unapred je isplaniran na plenumima, kao deo plana da se sruše predsednik i država i izazove građanski rat.",https://crta.plus/sr/updates/june-manipulations/#cluster-47,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,47
Informer,2026-06-20,"Lažni skandal sa 'zvučnim topom' unapred je isplaniran na plenumima, kao deo plana da se sruše predsednik i država i izazove građanski rat.",https://crta.plus/sr/updates/june-manipulations/#cluster-47,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,47
TV Informer,2026-06-20,"Lažni skandal sa 'zvučnim topom' unapred je isplaniran na plenumima, kao deo plana da se sruše predsednik i država i izazove građanski rat.",https://crta.plus/sr/updates/june-manipulations/#cluster-47,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,47
TV Prva,2026-06-20,"Lažni skandal sa 'zvučnim topom' unapred je isplaniran na plenumima, kao deo plana da se sruše predsednik i država i izazove građanski rat.",https://crta.plus/sr/updates/june-manipulations/#cluster-47,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,47
TV B92,2026-06-20,"Lažni skandal sa 'zvučnim topom' unapred je isplaniran na plenumima, kao deo plana da se sruše predsednik i država i izazove građanski rat.",https://crta.plus/sr/updates/june-manipulations/#cluster-47,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,47
TV Pink,2026-06-20,"Lažni skandal sa 'zvučnim topom' unapred je isplaniran na plenumima, kao deo plana da se sruše predsednik i država i izazove građanski rat.",https://crta.plus/sr/updates/june-manipulations/#cluster-47,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,47
TV B92,2026-06-20,Vučić u specijalnoj emisiji o aferi 'zvučni top': Žurilo im se da izazovu građanski rat. Izvršili su atentat na moj lik i hteli da unište Srbiju.,https://crta.plus/sr/updates/june-manipulations/#cluster-48,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,48
Kurir,2026-06-20,Vučić u specijalnoj emisiji o aferi 'zvučni top': Žurilo im se da izazovu građanski rat. Izvršili su atentat na moj lik i hteli da unište Srbiju.,https://crta.plus/sr/updates/june-manipulations/#cluster-48,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,48
Večernje Novosti,2026-06-20,Vučić u specijalnoj emisiji o aferi 'zvučni top': Žurilo im se da izazovu građanski rat. Izvršili su atentat na moj lik i hteli da unište Srbiju.,https://crta.plus/sr/updates/june-manipulations/#cluster-48,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,48
Politika,2026-06-20,Vučić u specijalnoj emisiji o aferi 'zvučni top': Žurilo im se da izazovu građanski rat. Izvršili su atentat na moj lik i hteli da unište Srbiju.,https://crta.plus/sr/updates/june-manipulations/#cluster-48,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,48
Alo!,2026-06-20,Vučić u specijalnoj emisiji o aferi 'zvučni top': Žurilo im se da izazovu građanski rat. Izvršili su atentat na moj lik i hteli da unište Srbiju.,https://crta.plus/sr/updates/june-manipulations/#cluster-48,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,48
Srpski Telegraf,2026-06-20,Vučić u specijalnoj emisiji o aferi 'zvučni top': Žurilo im se da izazovu građanski rat. Izvršili su atentat na moj lik i hteli da unište Srbiju.,https://crta.plus/sr/updates/june-manipulations/#cluster-48,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,48
TV Informer,2026-06-21,Vučić stavlja tačku na izmišljotine: Podneo bih ostavku da je zvučni top korišćen.,https://crta.plus/sr/updates/june-manipulations/#cluster-49,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,49
TV Pink,2026-06-21,Vučić stavlja tačku na izmišljotine: Podneo bih ostavku da je zvučni top korišćen.,https://crta.plus/sr/updates/june-manipulations/#cluster-49,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,49
Informer,2026-06-21,Vučić stavlja tačku na izmišljotine: Podneo bih ostavku da je zvučni top korišćen.,https://crta.plus/sr/updates/june-manipulations/#cluster-49,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,49
Srpski Telegraf,2026-06-21,Vučić stavlja tačku na izmišljotine: Podneo bih ostavku da je zvučni top korišćen.,https://crta.plus/sr/updates/june-manipulations/#cluster-49,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,49
Informer,2026-06-09,Aleksandar Vučić grmi: Osamnaest meseci pokušavaju da nam sruše državu! Ali neće uspeti.,https://crta.plus/sr/updates/june-manipulations/#cluster-50,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,50
TV Informer,2026-06-10,Srušen mit blokadera o Vučićevoj izolaciji Srbije; diplomatska aktivnost demantuje kampanju blokadera.,https://crta.plus/sr/updates/june-manipulations/#cluster-51,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,51
Alo!,2026-06-12,Propast ideje o jedinstvenoj listi - Blokaderi: Vučićeva pobeda sve izvesnija.,https://crta.plus/sr/updates/june-manipulations/#cluster-52,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,52
Informer,2026-06-04,"Novi skandal koji je orkestrirala Podgorica. Crnogorci proteruju 87 Srba. Avion Er Srbije juče je bez objašnjenja vraćen za Beograd sa aerodroma u Tivtu, nakon što su putnici pretreseni do gole kože.",https://crta.plus/sr/updates/june-manipulations/#cluster-53,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,53
Večernje Novosti,2026-06-04,"Novi skandal koji je orkestrirala Podgorica. Crnogorci proteruju 87 Srba. Avion Er Srbije juče je bez objašnjenja vraćen za Beograd sa aerodroma u Tivtu, nakon što su putnici pretreseni do gole kože.",https://crta.plus/sr/updates/june-manipulations/#cluster-53,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,53
TV Informer,2026-06-04,Bezgranična drskost. Crnogorski parlament i mediji u koordinisanom napadu na Srbe.,https://crta.plus/sr/updates/june-manipulations/#cluster-54,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,54
Večernje Novosti,2026-06-02,Nova promocija 'Velike Albanije': 'Crni orao' nesmetano oštri kandže.,https://crta.plus/sr/updates/june-manipulations/#cluster-55,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,55
Politika,2026-06-04,Prištinski teror tokom izborne kampanje se nastavlja. Kurti i Rašić raspiruju izlive nasilja nad Srbima.,https://crta.plus/sr/updates/june-manipulations/#cluster-56,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,56
Blic,2026-06-30,Represija i progon Srba nakon hapšenja na Gazimestanu.,https://crta.plus/sr/updates/june-manipulations/#cluster-57,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,57
Večernje Novosti,2026-06-30,Represija i progon Srba nakon hapšenja na Gazimestanu.,https://crta.plus/sr/updates/june-manipulations/#cluster-57,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,57
Politika,2026-06-30,Represija i progon Srba nakon hapšenja na Gazimestanu.,https://crta.plus/sr/updates/june-manipulations/#cluster-57,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,57
TV Pink,2026-07-22,"Nastavljena kampanja dehumanizacije predsednika Vučića. Tužiteljka u penziji Paunović najavila obračun sa predsednikom, njegovom porodicom i neistomišljenicima.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-58,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,58
TV Prva,2026-07-22,"U brutalnu kampanju dehumanizacije predsednika Srbije Aleksandra Vučića i njegove porodice uključila se i tužiteljka u penziji Jasmina Paunović, koja se nalazi na listi kandidata za poslanika sa studentske liste.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-59,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,,crta,,59
Kurir,2026-07-23,"Šok izjava kandidatinje tzv. Studentske liste, dno dna! Jasmina Paunović: prvo posle izbora biće zatvaranje granica. Učestvovala u teorijama zavere i lažima o Vučiću.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-60,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,60
TV B92,2026-07-23,"Blokaderka Jasmina Paunović u napadu na predsednika Vučića iskazala mržnju, ksenofobiju, rasizam i mizoginiju, poručuje predsednica parlamenta Brnabić.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-61,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,61
TV Prva,2026-07-23,"Blokaderka Jasmina Paunović u napadu na predsednika Vučića iskazala mržnju, ksenofobiju, rasizam i mizoginiju, poručuje predsednica parlamenta Brnabić.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-61,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,61
Politika,2026-07-04,Brnabićeva i ministri u diplomatskoj ofanzivi - Blokaderi lažu da EU ukida isplate Srbiji.,https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-62,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,62
Informer,2026-07-13,Blokaderi promovišu 'genocid' u Srebrenici.,https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-63,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,63
Informer,2026-07-24,"Nova strašna izmišljotina iz plenumaške kuhinje, blokaderi lažu da je član SNS uhapšen u Liberiji.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-64,,vilifying_opponents,1.0,"{""vilifying_opponents"": 2.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,,crta,,64
Informer,2026-07-07,Prljavi politički savez u Podgorici. Spajić i Mandić sklopili pakt s Milom protiv Srba.,https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-65,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,65
Kurir,2026-07-07,Sramna odluka Podgorice. Antisrpski. I posle Mila - Milojko i Mandić: nema mesta srpskog jezika u Ustavu Crne Gore.,https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-66,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,66
Srpski Telegraf,2026-07-21,"I ovo smo dočekali, Srbe bi na vrbe usred Crne Gore.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-67,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,67
Kurir,2026-07-24,"Hrvatski mediji priznali - ekonomija je sve gora, dok Vučićeva Srbija beleži istorijski rast zarada i potpunu stabilnost.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-68,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,68
Alo!,2026-07-24,"U Zagrebu panika zbog ekonomskog kraha, dok Srbija raste Hrvatska se davi.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-69,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,,crta,,69
Večernje Novosti,2026-07-04,"Hrvat, izvestilac EP, ne miruje - Picula ponovo udara na Srbiju.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-70,,vilifying_eu,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 1.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,70
Večernje Novosti,2026-07-30,"Najava suludnih mera, Kurtijeva vlast preko vodiča krade naše svetinje.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-71,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,71
Politika,2026-07-30,"Najava suludnih mera, Kurtijeva vlast preko vodiča krade naše svetinje.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-71,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,71
Alo!,2026-07-30,"Najava suludnih mera, Kurtijeva vlast preko vodiča krade naše svetinje.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-71,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,71
Kurir,2026-07-31,"Novi teror na KiM, Srbi, napolje! Naoružani Kurtijevi specijalci obezbeđivali rušenje srpske imovine na Gazivodama.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-72,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,72
Večernje Novosti,2026-07-31,"Novi teror na KiM, Srbi, napolje! Naoružani Kurtijevi specijalci obezbeđivali rušenje srpske imovine na Gazivodama.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-72,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_neighbours,,crta,,72
Srpski Telegraf,2026-07-16,"Predsednik svakog dana drži političke lekcije: Vučić potura glavu gde drugi ne bi nogu. Put od Pariza do glavnog grada Ukrajine, gde je na samitu ponovo bio, slikovito rečeno, sam protiv svih, ući će u anale.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-73,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,personality_cult,,crta,,73
Srpski Telegraf,2026-07-14,"Ogromna počast za Srbiju i predsednika - mastermajnd (geo)politike - Vučić na paradi u Parizu jedini koji nije iz EU ili NATO - u isto vreme Đilas napao Makrona, evo šta mu smeta: nabavka borbenih aviona rafal, koncesija za aerodrom 'Nikola Tesla', saradnja vezana za nuklearnu energiju.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-74,,personality_cult,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 1.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,personality_cult,,crta,,74
Kurir,2026-07-27,"Predsednik o lažima blokadera, bes naroda. Vučić: ljudi su mogli sve da trpe, ali napade na porodicu - neće.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-75,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,personality_cult,,crta,,75
Alo!,2026-07-28,"Veličina praštanja: Vučić poslao moćnu poruku muškarcu koji mu je pretio ubistvom. Zaveden je strašnim lažima, pokušaću da mu pomognem.",https://crta.plus/sr/updates/manipulacije-u-julu/#cluster-76,,personality_cult,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 1.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,personality_cult,,crta,,76
